SPEED_INFO {time_x : 2164398, time_y : 2164399, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166686, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166690, time_y : 2166691, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166691, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166695, time_y : 2166696, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166696, motor_x : 0.0, motor_y : 0.0}
HEARTBEAT {mode : 1, time : 2166702}
SPEED_SETPOINT {setpoint_x : 0.0, setpoint_y : 0.0}
RAW_SENSOR {time : 2166695, sensor_id : 0, delta_x : 0, delta_y : 0, squal : 84, lift : 0, product_id : 66, srom_id : 4}
RAW_SENSOR {time : 2166696, sensor_id : 1, delta_x : 0, delta_y : 0, squal : 53, lift : 0, product_id : 66, srom_id : 4}
MOTOR_SETPOINT {time : 2166696, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166710, time_y : 2166711, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166711, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166715, time_y : 2166716, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166716, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166720, time_y : 2166721, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166721, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166725, time_y : 2166726, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166726, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166730, time_y : 2166731, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166731, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166735, time_y : 2166736, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166736, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166740, time_y : 2166741, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166741, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166745, time_y : 2166746, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166746, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166750, time_y : 2166751, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166751, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166755, time_y : 2166756, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166756, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166760, time_y : 2166761, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166761, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166765, time_y : 2166766, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166766, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166770, time_y : 2166771, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166771, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166775, time_y : 2166776, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166776, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166780, time_y : 2166781, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166781, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166785, time_y : 2166786, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166786, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166790, time_y : 2166791, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166791, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166795, time_y : 2166796, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166796, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166800, time_y : 2166801, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166801, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166805, time_y : 2166806, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166806, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166810, time_y : 2166811, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166811, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166815, time_y : 2166816, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166816, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166820, time_y : 2166821, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166821, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166825, time_y : 2166826, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166826, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166830, time_y : 2166831, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166831, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166835, time_y : 2166836, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166836, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166840, time_y : 2166841, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166841, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166845, time_y : 2166846, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166846, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166850, time_y : 2166851, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166851, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166855, time_y : 2166856, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166856, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166860, time_y : 2166861, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166861, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166865, time_y : 2166866, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166866, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166870, time_y : 2166871, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166871, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166875, time_y : 2166876, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166876, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166880, time_y : 2166881, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166881, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166885, time_y : 2166886, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166886, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166890, time_y : 2166891, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166891, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166895, time_y : 2166896, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166896, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166900, time_y : 2166901, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166901, motor_x : 0.0, motor_y : 0.0}
HEARTBEAT {mode : 1, time : 2166907}
SPEED_SETPOINT {setpoint_x : 0.0, setpoint_y : 0.0}
RAW_SENSOR {time : 2166900, sensor_id : 0, delta_x : 0, delta_y : 0, squal : 83, lift : 0, product_id : 66, srom_id : 4}
RAW_SENSOR {time : 2166901, sensor_id : 1, delta_x : 0, delta_y : 0, squal : 49, lift : 0, product_id : 66, srom_id : 4}
MOTOR_SETPOINT {time : 2166901, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166915, time_y : 2166916, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166916, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166920, time_y : 2166921, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166921, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166925, time_y : 2166926, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166926, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166930, time_y : 2166931, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166931, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166935, time_y : 2166936, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166936, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166940, time_y : 2166941, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166941, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166945, time_y : 2166946, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166946, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166950, time_y : 2166951, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166951, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166955, time_y : 2166956, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166956, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166960, time_y : 2166961, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166961, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166965, time_y : 2166966, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166966, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166970, time_y : 2166971, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166971, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166975, time_y : 2166976, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166976, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166980, time_y : 2166981, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166981, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166985, time_y : 2166986, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166986, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166990, time_y : 2166991, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166991, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2166995, time_y : 2166996, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2166996, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167000, time_y : 2167001, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167001, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167005, time_y : 2167006, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167006, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167010, time_y : 2167011, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167011, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167015, time_y : 2167016, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167016, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167020, time_y : 2167021, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167021, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167025, time_y : 2167026, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167026, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167030, time_y : 2167031, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167031, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167035, time_y : 2167036, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167036, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167040, time_y : 2167041, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167041, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167045, time_y : 2167046, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167046, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167050, time_y : 2167051, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167051, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167055, time_y : 2167056, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167056, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167060, time_y : 2167061, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167061, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167065, time_y : 2167066, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167066, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167070, time_y : 2167071, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167071, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167075, time_y : 2167076, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167076, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167080, time_y : 2167081, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167081, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167085, time_y : 2167086, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167086, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167090, time_y : 2167091, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167091, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167095, time_y : 2167096, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167096, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167100, time_y : 2167101, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167101, motor_x : 0.0, motor_y : 0.0}
HEARTBEAT {mode : 1, time : 2167107}
SPEED_SETPOINT {setpoint_x : 0.0, setpoint_y : 0.0}
RAW_SENSOR {time : 2167100, sensor_id : 0, delta_x : 0, delta_y : 0, squal : 84, lift : 0, product_id : 66, srom_id : 4}
RAW_SENSOR {time : 2167101, sensor_id : 1, delta_x : 0, delta_y : 0, squal : 52, lift : 0, product_id : 66, srom_id : 4}
MOTOR_SETPOINT {time : 2167101, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167115, time_y : 2167116, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167116, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167120, time_y : 2167121, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167121, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167125, time_y : 2167126, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167126, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167130, time_y : 2167131, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167131, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167135, time_y : 2167136, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167136, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167140, time_y : 2167141, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167141, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167145, time_y : 2167146, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167146, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167150, time_y : 2167151, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167151, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167155, time_y : 2167156, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167156, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167160, time_y : 2167161, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167161, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167165, time_y : 2167166, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167166, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167170, time_y : 2167171, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167171, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167175, time_y : 2167176, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167176, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167180, time_y : 2167181, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167181, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167185, time_y : 2167186, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167186, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167190, time_y : 2167191, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167191, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167195, time_y : 2167196, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167196, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167200, time_y : 2167201, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167201, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167205, time_y : 2167206, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167206, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167210, time_y : 2167211, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167211, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167215, time_y : 2167216, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167216, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167219, time_y : 2167220, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167220, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167224, time_y : 2167225, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167225, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167229, time_y : 2167230, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167230, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167234, time_y : 2167235, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167235, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167239, time_y : 2167240, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167240, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167244, time_y : 2167245, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167245, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167249, time_y : 2167250, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167250, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167254, time_y : 2167255, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167255, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167259, time_y : 2167260, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167260, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167264, time_y : 2167265, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167265, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167269, time_y : 2167270, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167270, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167274, time_y : 2167275, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167275, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167279, time_y : 2167280, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167280, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167284, time_y : 2167285, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167285, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167289, time_y : 2167290, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167290, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167294, time_y : 2167295, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167295, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167299, time_y : 2167300, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167300, motor_x : 0.0, motor_y : 0.0}
HEARTBEAT {mode : 1, time : 2167306}
SPEED_SETPOINT {setpoint_x : 0.0, setpoint_y : 0.0}
RAW_SENSOR {time : 2167299, sensor_id : 0, delta_x : 0, delta_y : 0, squal : 84, lift : 0, product_id : 66, srom_id : 4}
RAW_SENSOR {time : 2167300, sensor_id : 1, delta_x : 0, delta_y : 0, squal : 51, lift : 0, product_id : 66, srom_id : 4}
MOTOR_SETPOINT {time : 2167300, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167314, time_y : 2167315, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167315, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167319, time_y : 2167320, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167320, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167324, time_y : 2167325, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167325, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167329, time_y : 2167330, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167330, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167334, time_y : 2167335, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167335, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167339, time_y : 2167340, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167340, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167344, time_y : 2167345, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167345, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167349, time_y : 2167350, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167350, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167354, time_y : 2167355, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167355, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167359, time_y : 2167360, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167360, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167364, time_y : 2167365, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167365, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167369, time_y : 2167370, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167370, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167374, time_y : 2167375, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167375, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167379, time_y : 2167380, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167380, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167384, time_y : 2167385, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167385, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167389, time_y : 2167390, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167390, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167394, time_y : 2167395, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167395, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167399, time_y : 2167400, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167400, motor_x : 0.0, motor_y : 0.0}
SPEED_INFO {time_x : 2167404, time_y : 2167405, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2167405, motor_x : 0.0, motor_y : 0.0}
