SPEED_INFO {time_x : 3059, time_y : 3060, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 22237, motor_x : 255.0, motor_y : 161.45570373535156}
SPEED_INFO {time_x : 22241, time_y : 22242, speed_x : -0.024383999407291412, speed_y : 0.0589279979467392, valid : 1}
MOTOR_SETPOINT {time : 22242, motor_x : 255.0, motor_y : 161.26641845703125}
SPEED_INFO {time_x : 22246, time_y : 22247, speed_x : -0.02539999969303608, speed_y : 0.05283199995756149, valid : 1}
MOTOR_SETPOINT {time : 22247, motor_x : 255.0, motor_y : 161.13809204101562}
SPEED_INFO {time_x : 22251, time_y : 22252, speed_x : -0.01828800141811371, speed_y : 0.04978400096297264, valid : 1}
MOTOR_SETPOINT {time : 22252, motor_x : 255.0, motor_y : 161.04025268554688}
SPEED_INFO {time_x : 22256, time_y : 22257, speed_x : -0.01828800141811371, speed_y : 0.041655998677015305, valid : 1}
MOTOR_SETPOINT {time : 22257, motor_x : 255.0, motor_y : 161.02369689941406}
SPEED_INFO {time_x : 22261, time_y : 22262, speed_x : -0.015239999629557133, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 22262, motor_x : 255.0, motor_y : 161.02745056152344}
SPEED_INFO {time_x : 22266, time_y : 22267, speed_x : -0.009144000709056854, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 22267, motor_x : 255.0, motor_y : 161.02105712890625}
SPEED_INFO {time_x : 22271, time_y : 22272, speed_x : -0.006095999851822853, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 22272, motor_x : 255.0, motor_y : 161.08575439453125}
SPEED_INFO {time_x : 22276, time_y : 22277, speed_x : -0.009144000709056854, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 22277, motor_x : 255.0, motor_y : 161.1199951171875}
SPEED_INFO {time_x : 22281, time_y : 22282, speed_x : -0.016256000846624374, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 22282, motor_x : 255.0, motor_y : 161.1339111328125}
SPEED_INFO {time_x : 22286, time_y : 22287, speed_x : -0.020320000126957893, speed_y : 0.04267200082540512, valid : 1}
MOTOR_SETPOINT {time : 22287, motor_x : 255.0, motor_y : 161.10719299316406}
SPEED_INFO {time_x : 22291, time_y : 22292, speed_x : -0.014223999343812466, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 22292, motor_x : 255.0, motor_y : 161.12110900878906}
SPEED_INFO {time_x : 22296, time_y : 22297, speed_x : -0.007111999671906233, speed_y : 0.030479999259114265, valid : 1}
MOTOR_SETPOINT {time : 22297, motor_x : 255.0, motor_y : 161.21632385253906}
SPEED_INFO {time_x : 22301, time_y : 22302, speed_x : -0.006095999851822853, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 22302, motor_x : 255.0, motor_y : 161.28102111816406}
SPEED_INFO {time_x : 22306, time_y : 22307, speed_x : -0.015239999629557133, speed_y : 0.04267200082540512, valid : 1}
MOTOR_SETPOINT {time : 22307, motor_x : 255.0, motor_y : 161.2543182373047}
SPEED_INFO {time_x : 22311, time_y : 22312, speed_x : -0.020320000126957893, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 22312, motor_x : 255.0, motor_y : 161.24790954589844}
SPEED_INFO {time_x : 22316, time_y : 22317, speed_x : -0.019303999841213226, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 22317, motor_x : 255.0, motor_y : 161.3329315185547}
SPEED_INFO {time_x : 22321, time_y : 22322, speed_x : -0.012191999703645706, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 22322, motor_x : 255.0, motor_y : 161.3976593017578}
SPEED_INFO {time_x : 22326, time_y : 22327, speed_x : -0.010160000063478947, speed_y : 0.041655998677015305, valid : 1}
MOTOR_SETPOINT {time : 22327, motor_x : 255.0, motor_y : 161.38111877441406}
SPEED_INFO {time_x : 22331, time_y : 22332, speed_x : -0.01828800141811371, speed_y : 0.04673599824309349, valid : 1}
MOTOR_SETPOINT {time : 22332, motor_x : 255.0, motor_y : 161.31373596191406}
SPEED_INFO {time_x : 22336, time_y : 22337, speed_x : -0.02133600041270256, speed_y : 0.04775200039148331, valid : 1}
MOTOR_SETPOINT {time : 22337, motor_x : 255.0, motor_y : 161.23623657226562}
SPEED_INFO {time_x : 22341, time_y : 22342, speed_x : -0.01727200113236904, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 22342, motor_x : 255.0, motor_y : 161.239990234375}
SPEED_INFO {time_x : 22346, time_y : 22347, speed_x : -0.013207999989390373, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 22347, motor_x : 255.0, motor_y : 161.30470275878906}
SPEED_INFO {time_x : 22351, time_y : 22352, speed_x : -0.013207999989390373, speed_y : 0.037591997534036636, valid : 1}
MOTOR_SETPOINT {time : 22352, motor_x : 255.0, motor_y : 161.3287811279297}
SPEED_INFO {time_x : 22356, time_y : 22357, speed_x : -0.019303999841213226, speed_y : 0.04368800297379494, valid : 1}
MOTOR_SETPOINT {time : 22357, motor_x : 255.0, motor_y : 161.29188537597656}
SPEED_INFO {time_x : 22361, time_y : 22362, speed_x : -0.02133600041270256, speed_y : 0.05283199995756149, valid : 1}
MOTOR_SETPOINT {time : 22362, motor_x : 255.0, motor_y : 161.16355895996094}
SPEED_INFO {time_x : 22366, time_y : 22367, speed_x : -0.02539999969303608, speed_y : 0.05283199995756149, valid : 1}
MOTOR_SETPOINT {time : 22367, motor_x : 255.0, motor_y : 161.0352325439453}
SPEED_INFO {time_x : 22371, time_y : 22372, speed_x : -0.026415999978780746, speed_y : 0.044704001396894455, valid : 1}
MOTOR_SETPOINT {time : 22372, motor_x : 255.0, motor_y : 160.98818969726562}
SPEED_INFO {time_x : 22376, time_y : 22377, speed_x : -0.022352000698447227, speed_y : 0.04775200039148331, valid : 1}
MOTOR_SETPOINT {time : 22377, motor_x : 255.0, motor_y : 160.91067504882812}
SPEED_INFO {time_x : 22381, time_y : 22382, speed_x : -0.022352000698447227, speed_y : 0.044704001396894455, valid : 1}
MOTOR_SETPOINT {time : 22382, motor_x : 255.0, motor_y : 160.86363220214844}
SPEED_INFO {time_x : 22386, time_y : 22387, speed_x : -0.023367999121546745, speed_y : 0.04267200082540512, valid : 1}
MOTOR_SETPOINT {time : 22387, motor_x : 255.0, motor_y : 160.83692932128906}
SPEED_INFO {time_x : 22391, time_y : 22392, speed_x : -0.023367999121546745, speed_y : 0.048767998814582825, valid : 1}
MOTOR_SETPOINT {time : 22392, motor_x : 255.0, motor_y : 160.74925231933594}
SPEED_INFO {time_x : 22396, time_y : 22397, speed_x : -0.023367999121546745, speed_y : 0.048767998814582825, valid : 1}
MOTOR_SETPOINT {time : 22397, motor_x : 255.0, motor_y : 160.66156005859375}
SPEED_INFO {time_x : 22401, time_y : 22402, speed_x : -0.02133600041270256, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 22402, motor_x : 255.0, motor_y : 160.65516662597656}
SPEED_INFO {time_x : 22406, time_y : 22407, speed_x : -0.01828800141811371, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 22407, motor_x : 255.0, motor_y : 160.69955444335938}
SPEED_INFO {time_x : 22411, time_y : 22412, speed_x : -0.015239999629557133, speed_y : 0.041655998677015305, valid : 1}
MOTOR_SETPOINT {time : 22412, motor_x : 255.0, motor_y : 160.68299865722656}
SPEED_INFO {time_x : 22416, time_y : 22417, speed_x : -0.02133600041270256, speed_y : 0.04368800297379494, valid : 1}
MOTOR_SETPOINT {time : 22417, motor_x : 255.0, motor_y : 160.6461181640625}
SPEED_INFO {time_x : 22421, time_y : 22422, speed_x : -0.022352000698447227, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 22422, motor_x : 255.0, motor_y : 160.6397247314453}
HEARTBEAT {mode : 1, time : 22428}
SPEED_SETPOINT {setpoint_x : 0.0, setpoint_y : 0.03999999910593033}
RAW_SENSOR {time : 22421, sensor_id : 0, delta_x : -400, delta_y : 22, squal : 93, lift : 0, product_id : 66, srom_id : 4}
RAW_SENSOR {time : 22422, sensor_id : 1, delta_x : -84, delta_y : -40, squal : 44, lift : 0, product_id : 66, srom_id : 4}
MOTOR_SETPOINT {time : 22422, motor_x : 255.0, motor_y : 160.6397247314453}
SPEED_INFO {time_x : 22436, time_y : 22437, speed_x : -0.019303999841213226, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 22437, motor_x : 255.0, motor_y : 160.64346313476562}
SPEED_INFO {time_x : 22441, time_y : 22442, speed_x : -0.019303999841213226, speed_y : 0.037591997534036636, valid : 1}
MOTOR_SETPOINT {time : 22442, motor_x : 255.0, motor_y : 160.66754150390625}
SPEED_INFO {time_x : 22446, time_y : 22447, speed_x : -0.022352000698447227, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 22447, motor_x : 255.0, motor_y : 160.68145751953125}
SPEED_INFO {time_x : 22451, time_y : 22452, speed_x : -0.02133600041270256, speed_y : 0.041655998677015305, valid : 1}
MOTOR_SETPOINT {time : 22452, motor_x : 255.0, motor_y : 160.66490173339844}
SPEED_INFO {time_x : 22456, time_y : 22457, speed_x : -0.011176000349223614, speed_y : 0.030479999259114265, valid : 1}
MOTOR_SETPOINT {time : 22457, motor_x : 255.0, motor_y : 160.76010131835938}
SPEED_INFO {time_x : 22461, time_y : 22462, speed_x : -0.005080000031739473, speed_y : 0.02539999969303608, valid : 1}
MOTOR_SETPOINT {time : 22462, motor_x : 255.0, motor_y : 160.90609741210938}
SPEED_INFO {time_x : 22466, time_y : 22467, speed_x : -0.009144000709056854, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 22467, motor_x : 255.0, motor_y : 160.97080993652344}
SPEED_INFO {time_x : 22471, time_y : 22472, speed_x : -0.016256000846624374, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 22472, motor_x : 255.0, motor_y : 161.025390625}
SPEED_INFO {time_x : 22476, time_y : 22477, speed_x : -0.022352000698447227, speed_y : 0.04267200082540512, valid : 1}
MOTOR_SETPOINT {time : 22477, motor_x : 255.0, motor_y : 160.99867248535156}
SPEED_INFO {time_x : 22481, time_y : 22482, speed_x : -0.01727200113236904, speed_y : 0.041655998677015305, valid : 1}
MOTOR_SETPOINT {time : 22482, motor_x : 255.0, motor_y : 160.98211669921875}
SPEED_INFO {time_x : 22486, time_y : 22487, speed_x : -0.009144000709056854, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 22487, motor_x : 255.0, motor_y : 161.02651977539062}
SPEED_INFO {time_x : 22491, time_y : 22492, speed_x : -0.010160000063478947, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 22492, motor_x : 255.0, motor_y : 161.0912322998047}
SPEED_INFO {time_x : 22496, time_y : 22497, speed_x : -0.016256000846624374, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 22497, motor_x : 255.0, motor_y : 161.13563537597656}
SPEED_INFO {time_x : 22501, time_y : 22502, speed_x : -0.020320000126957893, speed_y : 0.04267200082540512, valid : 1}
MOTOR_SETPOINT {time : 22502, motor_x : 255.0, motor_y : 161.10891723632812}
SPEED_INFO {time_x : 22506, time_y : 22507, speed_x : -0.013207999989390373, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 22507, motor_x : 255.0, motor_y : 161.16348266601562}
SPEED_INFO {time_x : 22511, time_y : 22512, speed_x : -0.009144000709056854, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 22512, motor_x : 255.0, motor_y : 161.24851989746094}
SPEED_INFO {time_x : 22516, time_y : 22517, speed_x : -0.010160000063478947, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 22517, motor_x : 255.0, motor_y : 161.3031005859375}
SPEED_INFO {time_x : 22521, time_y : 22522, speed_x : -0.015239999629557133, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 22522, motor_x : 255.0, motor_y : 161.33734130859375}
SPEED_INFO {time_x : 22526, time_y : 22527, speed_x : -0.015239999629557133, speed_y : 0.03251200169324875, valid : 1}
MOTOR_SETPOINT {time : 22527, motor_x : 255.0, motor_y : 161.41221618652344}
SPEED_INFO {time_x : 22531, time_y : 22532, speed_x : -0.013207999989390373, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 22532, motor_x : 255.0, motor_y : 161.49725341796875}
SPEED_INFO {time_x : 22536, time_y : 22537, speed_x : -0.011176000349223614, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 22537, motor_x : 255.0, motor_y : 161.56198120117188}
SPEED_INFO {time_x : 22541, time_y : 22542, speed_x : -0.013207999989390373, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 22542, motor_x : 255.0, motor_y : 161.60638427734375}
SPEED_INFO {time_x : 22546, time_y : 22547, speed_x : -0.013207999989390373, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 22547, motor_x : 255.0, motor_y : 161.69142150878906}
SPEED_INFO {time_x : 22551, time_y : 22552, speed_x : -0.015239999629557133, speed_y : 0.037591997534036636, valid : 1}
MOTOR_SETPOINT {time : 22552, motor_x : 255.0, motor_y : 161.71551513671875}
SPEED_INFO {time_x : 22556, time_y : 22557, speed_x : -0.01727200113236904, speed_y : 0.04368800297379494, valid : 1}
MOTOR_SETPOINT {time : 22557, motor_x : 255.0, motor_y : 161.6786346435547}
SPEED_INFO {time_x : 22561, time_y : 22562, speed_x : -0.01727200113236904, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 22562, motor_x : 255.0, motor_y : 161.71286010742188}
SPEED_INFO {time_x : 22566, time_y : 22567, speed_x : -0.015239999629557133, speed_y : 0.037591997534036636, valid : 1}
MOTOR_SETPOINT {time : 22567, motor_x : 255.0, motor_y : 161.7369384765625}
SPEED_INFO {time_x : 22571, time_y : 22572, speed_x : -0.014223999343812466, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 22572, motor_x : 255.0, motor_y : 161.7406768798828}
SPEED_INFO {time_x : 22576, time_y : 22577, speed_x : -0.015239999629557133, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 22577, motor_x : 255.0, motor_y : 161.7342987060547}
SPEED_INFO {time_x : 22581, time_y : 22582, speed_x : -0.019303999841213226, speed_y : 0.04267200082540512, valid : 1}
MOTOR_SETPOINT {time : 22582, motor_x : 255.0, motor_y : 161.7075653076172}
SPEED_INFO {time_x : 22586, time_y : 22587, speed_x : -0.01727200113236904, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 22587, motor_x : 255.0, motor_y : 161.72146606445312}
SPEED_INFO {time_x : 22591, time_y : 22592, speed_x : -0.016256000846624374, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 22592, motor_x : 255.0, motor_y : 161.715087890625}
SPEED_INFO {time_x : 22596, time_y : 22597, speed_x : -0.016256000846624374, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 22597, motor_x : 255.0, motor_y : 161.7188262939453}
SPEED_INFO {time_x : 22601, time_y : 22602, speed_x : -0.016256000846624374, speed_y : 0.041655998677015305, valid : 1}
MOTOR_SETPOINT {time : 22602, motor_x : 255.0, motor_y : 161.7022705078125}
SPEED_INFO {time_x : 22606, time_y : 22607, speed_x : -0.01727200113236904, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 22607, motor_x : 255.0, motor_y : 161.70602416992188}
SPEED_INFO {time_x : 22611, time_y : 22612, speed_x : -0.019303999841213226, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 22612, motor_x : 255.0, motor_y : 161.75042724609375}
SPEED_INFO {time_x : 22616, time_y : 22617, speed_x : -0.014223999343812466, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 22617, motor_x : 255.0, motor_y : 161.80499267578125}
SPEED_INFO {time_x : 22621, time_y : 22622, speed_x : -0.013207999989390373, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 22622, motor_x : 255.0, motor_y : 161.84939575195312}
HEARTBEAT {mode : 1, time : 22628}
SPEED_SETPOINT {setpoint_x : 0.0, setpoint_y : 0.03999999910593033}
RAW_SENSOR {time : 22621, sensor_id : 0, delta_x : -402, delta_y : 13, squal : 100, lift : 0, product_id : 66, srom_id : 4}
RAW_SENSOR {time : 22622, sensor_id : 1, delta_x : -71, delta_y : -35, squal : 57, lift : 0, product_id : 66, srom_id : 4}
MOTOR_SETPOINT {time : 22622, motor_x : 255.0, motor_y : 161.84939575195312}
SPEED_INFO {time_x : 22636, time_y : 22637, speed_x : -0.0196426659822464, speed_y : 0.037592001259326935, valid : 1}
MOTOR_SETPOINT {time : 22637, motor_x : 255.0, motor_y : 161.87347412109375}
SPEED_INFO {time_x : 22641, time_y : 22642, speed_x : -0.011176000349223614, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 22642, motor_x : 255.0, motor_y : 161.90771484375}
SPEED_INFO {time_x : 22646, time_y : 22647, speed_x : -0.011176000349223614, speed_y : 0.03251200169324875, valid : 1}
MOTOR_SETPOINT {time : 22647, motor_x : 255.0, motor_y : 161.9825897216797}
SPEED_INFO {time_x : 22651, time_y : 22652, speed_x : -0.011176000349223614, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 22652, motor_x : 255.0, motor_y : 162.0371551513672}
SPEED_INFO {time_x : 22656, time_y : 22657, speed_x : -0.014223999343812466, speed_y : 0.044704001396894455, valid : 1}
MOTOR_SETPOINT {time : 22657, motor_x : 255.0, motor_y : 161.99012756347656}
SPEED_INFO {time_x : 22661, time_y : 22662, speed_x : -0.020320000126957893, speed_y : 0.04368800297379494, valid : 1}
MOTOR_SETPOINT {time : 22662, motor_x : 255.0, motor_y : 161.9532470703125}
SPEED_INFO {time_x : 22666, time_y : 22667, speed_x : -0.022352000698447227, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 22667, motor_x : 255.0, motor_y : 161.95700073242188}
SPEED_INFO {time_x : 22671, time_y : 22672, speed_x : -0.015239999629557133, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 22672, motor_x : 255.0, motor_y : 161.99124145507812}
SPEED_INFO {time_x : 22676, time_y : 22677, speed_x : -0.012191999703645706, speed_y : 0.04368800297379494, valid : 1}
MOTOR_SETPOINT {time : 22677, motor_x : 255.0, motor_y : 161.95436096191406}
SPEED_INFO {time_x : 22681, time_y : 22682, speed_x : -0.02133600041270256, speed_y : 0.048767998814582825, valid : 1}
MOTOR_SETPOINT {time : 22682, motor_x : 255.0, motor_y : 161.86666870117188}
SPEED_INFO {time_x : 22686, time_y : 22687, speed_x : -0.026415999978780746, speed_y : 0.041655998677015305, valid : 1}
MOTOR_SETPOINT {time : 22687, motor_x : 255.0, motor_y : 161.85011291503906}
SPEED_INFO {time_x : 22691, time_y : 22692, speed_x : -0.02133600041270256, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 22692, motor_x : 255.0, motor_y : 161.85386657714844}
SPEED_INFO {time_x : 22696, time_y : 22697, speed_x : -0.012191999703645706, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 22697, motor_x : 255.0, motor_y : 161.8881072998047}
SPEED_INFO {time_x : 22701, time_y : 22702, speed_x : -0.012191999703645706, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 22702, motor_x : 255.0, motor_y : 161.92234802246094}
SPEED_INFO {time_x : 22706, time_y : 22707, speed_x : -0.01727200113236904, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 22707, motor_x : 255.0, motor_y : 161.92608642578125}
SPEED_INFO {time_x : 22711, time_y : 22712, speed_x : -0.020320000126957893, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 22712, motor_x : 255.0, motor_y : 161.91970825195312}
SPEED_INFO {time_x : 22716, time_y : 22717, speed_x : -0.01828800141811371, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 22717, motor_x : 255.0, motor_y : 161.9539337158203}
SPEED_INFO {time_x : 22721, time_y : 22722, speed_x : -0.015239999629557133, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 22722, motor_x : 255.0, motor_y : 162.0186309814453}
SPEED_INFO {time_x : 22726, time_y : 22727, speed_x : -0.013207999989390373, speed_y : 0.037591997534036636, valid : 1}
MOTOR_SETPOINT {time : 22727, motor_x : 255.0, motor_y : 162.042724609375}
SPEED_INFO {time_x : 22731, time_y : 22732, speed_x : -0.013207999989390373, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 22732, motor_x : 255.0, motor_y : 162.09727478027344}
SPEED_INFO {time_x : 22736, time_y : 22737, speed_x : -0.011176000349223614, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 22737, motor_x : 255.0, motor_y : 162.1823272705078}
SPEED_INFO {time_x : 22741, time_y : 22742, speed_x : -0.012191999703645706, speed_y : 0.03251200169324875, valid : 1}
MOTOR_SETPOINT {time : 22742, motor_x : 255.0, motor_y : 162.2572021484375}
SPEED_INFO {time_x : 22746, time_y : 22747, speed_x : -0.012191999703645706, speed_y : 0.0294639989733696, valid : 1}
MOTOR_SETPOINT {time : 22747, motor_x : 255.0, motor_y : 162.36257934570312}
SPEED_INFO {time_x : 22751, time_y : 22752, speed_x : -0.011176000349223614, speed_y : 0.04267200082540512, valid : 1}
MOTOR_SETPOINT {time : 22752, motor_x : 255.0, motor_y : 162.3358612060547}
SPEED_INFO {time_x : 22756, time_y : 22757, speed_x : -0.015239999629557133, speed_y : 0.04571999981999397, valid : 1}
MOTOR_SETPOINT {time : 22757, motor_x : 255.0, motor_y : 162.2786407470703}
SPEED_INFO {time_x : 22761, time_y : 22762, speed_x : -0.019303999841213226, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 22762, motor_x : 255.0, motor_y : 162.29257202148438}
SPEED_INFO {time_x : 22766, time_y : 22767, speed_x : -0.01727200113236904, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 22767, motor_x : 255.0, motor_y : 162.34713745117188}
SPEED_INFO {time_x : 22771, time_y : 22772, speed_x : -0.015239999629557133, speed_y : 0.03251200169324875, valid : 1}
MOTOR_SETPOINT {time : 22772, motor_x : 255.0, motor_y : 162.42201232910156}
SPEED_INFO {time_x : 22776, time_y : 22777, speed_x : -0.01828800141811371, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 22777, motor_x : 255.0, motor_y : 162.43594360351562}
SPEED_INFO {time_x : 22781, time_y : 22782, speed_x : -0.02133600041270256, speed_y : 0.04368800297379494, valid : 1}
MOTOR_SETPOINT {time : 22782, motor_x : 255.0, motor_y : 162.39906311035156}
SPEED_INFO {time_x : 22786, time_y : 22787, speed_x : -0.022352000698447227, speed_y : 0.044704001396894455, valid : 1}
MOTOR_SETPOINT {time : 22787, motor_x : 255.0, motor_y : 162.35202026367188}
SPEED_INFO {time_x : 22791, time_y : 22792, speed_x : -0.019303999841213226, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 22792, motor_x : 255.0, motor_y : 162.35577392578125}
SPEED_INFO {time_x : 22796, time_y : 22797, speed_x : -0.020320000126957893, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 22797, motor_x : 255.0, motor_y : 162.4103546142578}
SPEED_INFO {time_x : 22801, time_y : 22802, speed_x : -0.01828800141811371, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 22802, motor_x : 255.0, motor_y : 162.4649200439453}
SPEED_INFO {time_x : 22806, time_y : 22807, speed_x : -0.012191999703645706, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 22807, motor_x : 255.0, motor_y : 162.5093231201172}
SPEED_INFO {time_x : 22811, time_y : 22812, speed_x : -0.012191999703645706, speed_y : 0.044704001396894455, valid : 1}
MOTOR_SETPOINT {time : 22812, motor_x : 255.0, motor_y : 162.4622802734375}
SPEED_INFO {time_x : 22816, time_y : 22817, speed_x : -0.019303999841213226, speed_y : 0.044704001396894455, valid : 1}
MOTOR_SETPOINT {time : 22817, motor_x : 255.0, motor_y : 162.41525268554688}
SPEED_INFO {time_x : 22821, time_y : 22822, speed_x : -0.01727200113236904, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 22822, motor_x : 255.0, motor_y : 162.5002899169922}
HEARTBEAT {mode : 1, time : 22828}
SPEED_SETPOINT {setpoint_x : 0.0, setpoint_y : 0.03999999910593033}
RAW_SENSOR {time : 22821, sensor_id : 0, delta_x : -377, delta_y : 17, squal : 103, lift : 0, product_id : 66, srom_id : 4}
RAW_SENSOR {time : 22822, sensor_id : 1, delta_x : -82, delta_y : -31, squal : 65, lift : 0, product_id : 66, srom_id : 4}
MOTOR_SETPOINT {time : 22822, motor_x : 255.0, motor_y : 162.5002899169922}
SPEED_INFO {time_x : 22836, time_y : 22837, speed_x : -0.013885333202779293, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 22837, motor_x : 255.0, motor_y : 162.51422119140625}
SPEED_INFO {time_x : 22841, time_y : 22842, speed_x : -0.015239999629557133, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 22842, motor_x : 255.0, motor_y : 162.50782775878906}
SPEED_INFO {time_x : 22846, time_y : 22847, speed_x : -0.016256000846624374, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 22847, motor_x : 255.0, motor_y : 162.5928497314453}
SPEED_INFO {time_x : 22851, time_y : 22852, speed_x : -0.011176000349223614, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 22852, motor_x : 255.0, motor_y : 162.64743041992188}
SPEED_INFO {time_x : 22856, time_y : 22857, speed_x : -0.009144000709056854, speed_y : 0.03251200169324875, valid : 1}
MOTOR_SETPOINT {time : 22857, motor_x : 255.0, motor_y : 162.72230529785156}
SPEED_INFO {time_x : 22861, time_y : 22862, speed_x : -0.011176000349223614, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 22862, motor_x : 255.0, motor_y : 162.7667236328125}
SPEED_INFO {time_x : 22866, time_y : 22867, speed_x : -0.015239999629557133, speed_y : 0.037591997534036636, valid : 1}
MOTOR_SETPOINT {time : 22867, motor_x : 255.0, motor_y : 162.79080200195312}
SPEED_INFO {time_x : 22871, time_y : 22872, speed_x : -0.013207999989390373, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 22872, motor_x : 255.0, motor_y : 162.835205078125}
SPEED_INFO {time_x : 22876, time_y : 22877, speed_x : -0.011176000349223614, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 22877, motor_x : 255.0, motor_y : 162.9202423095703}
SPEED_INFO {time_x : 22881, time_y : 22882, speed_x : -0.010160000063478947, speed_y : 0.0294639989733696, valid : 1}
MOTOR_SETPOINT {time : 22882, motor_x : 255.0, motor_y : 163.02560424804688}
SPEED_INFO {time_x : 22886, time_y : 22887, speed_x : -0.013207999989390373, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 22887, motor_x : 255.0, motor_y : 163.07000732421875}
