SPEED_INFO {time_x : 2267731, time_y : 2267732, speed_x : -0.0, speed_y : -0.0, valid : 1}
MOTOR_SETPOINT {time : 2274669, motor_x : 40.863494873046875, motor_y : 97.84613037109375}
SPEED_INFO {time_x : 2274673, time_y : 2274674, speed_x : -0.024383999407291412, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 2274674, motor_x : 41.10733413696289, motor_y : 97.73973846435547}
SPEED_INFO {time_x : 2274678, time_y : 2274679, speed_x : -0.019303999841213226, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 2274679, motor_x : 41.30037307739258, motor_y : 97.63333129882812}
SPEED_INFO {time_x : 2274683, time_y : 2274684, speed_x : -0.01727200113236904, speed_y : 0.041655998677015305, valid : 1}
MOTOR_SETPOINT {time : 2274684, motor_x : 41.47309494018555, motor_y : 97.51676940917969}
SPEED_INFO {time_x : 2274688, time_y : 2274689, speed_x : -0.019303999841213226, speed_y : 0.041655998677015305, valid : 1}
MOTOR_SETPOINT {time : 2274689, motor_x : 41.66613006591797, motor_y : 97.40021514892578}
SPEED_INFO {time_x : 2274693, time_y : 2274694, speed_x : -0.020320000126957893, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 2274694, motor_x : 41.86933135986328, motor_y : 97.3039779663086}
SPEED_INFO {time_x : 2274698, time_y : 2274699, speed_x : -0.01828800141811371, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 2274699, motor_x : 42.05221176147461, motor_y : 97.258544921875}
SPEED_INFO {time_x : 2274703, time_y : 2274704, speed_x : -0.014223999343812466, speed_y : 0.037591997534036636, valid : 1}
MOTOR_SETPOINT {time : 2274704, motor_x : 42.19445037841797, motor_y : 97.1826171875}
SPEED_INFO {time_x : 2274708, time_y : 2274709, speed_x : -0.014223999343812466, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 2274709, motor_x : 42.33668899536133, motor_y : 97.13717651367188}
SPEED_INFO {time_x : 2274713, time_y : 2274714, speed_x : -0.012191999703645706, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 2274714, motor_x : 42.458614349365234, motor_y : 97.1222152709961}
SPEED_INFO {time_x : 2274718, time_y : 2274719, speed_x : -0.013207999989390373, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 2274719, motor_x : 42.59069061279297, motor_y : 97.06660461425781}
SPEED_INFO {time_x : 2274723, time_y : 2274724, speed_x : -0.015239999629557133, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 2274724, motor_x : 42.74309158325195, motor_y : 97.03133392333984}
SPEED_INFO {time_x : 2274728, time_y : 2274729, speed_x : -0.013207999989390373, speed_y : 0.0294639989733696, valid : 1}
MOTOR_SETPOINT {time : 2274729, motor_x : 42.87517166137695, motor_y : 97.03669738769531}
SPEED_INFO {time_x : 2274733, time_y : 2274734, speed_x : -0.007111999671906233, speed_y : 0.026415999978780746, valid : 1}
MOTOR_SETPOINT {time : 2274734, motor_x : 42.946292877197266, motor_y : 97.07254028320312}
SPEED_INFO {time_x : 2274738, time_y : 2274739, speed_x : -0.0030479999259114265, speed_y : 0.02539999969303608, valid : 1}
MOTOR_SETPOINT {time : 2274739, motor_x : 42.976768493652344, motor_y : 97.1185302734375}
SPEED_INFO {time_x : 2274743, time_y : 2274744, speed_x : -0.005080000031739473, speed_y : 0.030479999259114265, valid : 1}
MOTOR_SETPOINT {time : 2274744, motor_x : 43.02756881713867, motor_y : 97.11373138427734}
SPEED_INFO {time_x : 2274748, time_y : 2274749, speed_x : -0.013207999989390373, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 2274749, motor_x : 43.15965270996094, motor_y : 97.09877014160156}
SPEED_INFO {time_x : 2274753, time_y : 2274754, speed_x : -0.01727200113236904, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 2274754, motor_x : 43.332374572753906, motor_y : 97.08380889892578}
SPEED_INFO {time_x : 2274758, time_y : 2274759, speed_x : -0.013207999989390373, speed_y : 0.02844799868762493, valid : 1}
MOTOR_SETPOINT {time : 2274759, motor_x : 43.46445083618164, motor_y : 97.09932708740234}
SPEED_INFO {time_x : 2274763, time_y : 2274764, speed_x : -0.007111999671906233, speed_y : 0.02844799868762493, valid : 1}
MOTOR_SETPOINT {time : 2274764, motor_x : 43.53557205200195, motor_y : 97.11483764648438}
SPEED_INFO {time_x : 2274768, time_y : 2274769, speed_x : -0.009144000709056854, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 2274769, motor_x : 43.627010345458984, motor_y : 97.01860046386719}
SPEED_INFO {time_x : 2274773, time_y : 2274774, speed_x : -0.015239999629557133, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 2274774, motor_x : 43.77941131591797, motor_y : 96.91220092773438}
SPEED_INFO {time_x : 2274778, time_y : 2274779, speed_x : -0.01828800141811371, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 2274779, motor_x : 43.9622917175293, motor_y : 96.86676025390625}
SPEED_INFO {time_x : 2274783, time_y : 2274784, speed_x : -0.011176000349223614, speed_y : 0.026415999978780746, valid : 1}
MOTOR_SETPOINT {time : 2274784, motor_x : 44.07405090332031, motor_y : 96.90260314941406}
SPEED_INFO {time_x : 2274788, time_y : 2274789, speed_x : -0.006095999851822853, speed_y : 0.026415999978780746, valid : 1}
MOTOR_SETPOINT {time : 2274789, motor_x : 44.135013580322266, motor_y : 96.93844604492188}
SPEED_INFO {time_x : 2274793, time_y : 2274794, speed_x : -0.008128000423312187, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 2274794, motor_x : 44.21629333496094, motor_y : 96.85235595703125}
SPEED_INFO {time_x : 2274798, time_y : 2274799, speed_x : -0.015239999629557133, speed_y : 0.04368800297379494, valid : 1}
MOTOR_SETPOINT {time : 2274799, motor_x : 44.36869430541992, motor_y : 96.7154769897461}
SPEED_INFO {time_x : 2274803, time_y : 2274804, speed_x : -0.019303999841213226, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 2274804, motor_x : 44.561737060546875, motor_y : 96.62939453125}
SPEED_INFO {time_x : 2274808, time_y : 2274809, speed_x : -0.011176000349223614, speed_y : 0.0294639989733696, valid : 1}
MOTOR_SETPOINT {time : 2274809, motor_x : 44.673492431640625, motor_y : 96.634765625}
SPEED_INFO {time_x : 2274813, time_y : 2274814, speed_x : -0.004064000211656094, speed_y : 0.027432002127170563, valid : 1}
MOTOR_SETPOINT {time : 2274814, motor_x : 44.71413803100586, motor_y : 96.66043853759766}
HEARTBEAT {mode : 1, time : 2274820}
SPEED_SETPOINT {setpoint_x : 0.0, setpoint_y : 0.029999999329447746}
RAW_SENSOR {time : 2274813, sensor_id : 0, delta_x : -274, delta_y : 4, squal : 101, lift : 0, product_id : 66, srom_id : 4}
RAW_SENSOR {time : 2274814, sensor_id : 1, delta_x : -61, delta_y : -27, squal : 54, lift : 0, product_id : 66, srom_id : 4}
MOTOR_SETPOINT {time : 2274814, motor_x : 44.71413803100586, motor_y : 96.66043853759766}
SPEED_INFO {time_x : 2274828, time_y : 2274829, speed_x : -0.015239999629557133, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 2274829, motor_x : 44.86653518676758, motor_y : 96.62516784667969}
SPEED_INFO {time_x : 2274833, time_y : 2274834, speed_x : -0.016256000846624374, speed_y : 0.03251200169324875, valid : 1}
MOTOR_SETPOINT {time : 2274834, motor_x : 45.02909851074219, motor_y : 96.60004425048828}
SPEED_INFO {time_x : 2274838, time_y : 2274839, speed_x : -0.009144000709056854, speed_y : 0.02844799868762493, valid : 1}
MOTOR_SETPOINT {time : 2274839, motor_x : 45.12053680419922, motor_y : 96.61556243896484}
SPEED_INFO {time_x : 2274843, time_y : 2274844, speed_x : -0.005080000031739473, speed_y : 0.027432002127170563, valid : 1}
MOTOR_SETPOINT {time : 2274844, motor_x : 45.17133712768555, motor_y : 96.64124298095703}
SPEED_INFO {time_x : 2274848, time_y : 2274849, speed_x : -0.010160000063478947, speed_y : 0.030479999259114265, valid : 1}
MOTOR_SETPOINT {time : 2274849, motor_x : 45.2729377746582, motor_y : 96.63644409179688}
SPEED_INFO {time_x : 2274853, time_y : 2274854, speed_x : -0.01828800141811371, speed_y : 0.027432002127170563, valid : 1}
MOTOR_SETPOINT {time : 2274854, motor_x : 45.45581817626953, motor_y : 96.66212463378906}
SPEED_INFO {time_x : 2274858, time_y : 2274859, speed_x : -0.014223999343812466, speed_y : 0.02539999969303608, valid : 1}
MOTOR_SETPOINT {time : 2274859, motor_x : 45.59805679321289, motor_y : 96.7081298828125}
SPEED_INFO {time_x : 2274863, time_y : 2274864, speed_x : -0.002032000105828047, speed_y : 0.023367999121546745, valid : 1}
MOTOR_SETPOINT {time : 2274864, motor_x : 45.61838150024414, motor_y : 96.77445220947266}
SPEED_INFO {time_x : 2274868, time_y : 2274869, speed_x : -0.0, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 2274869, motor_x : 45.618377685546875, motor_y : 96.75948333740234}
SPEED_INFO {time_x : 2274873, time_y : 2274874, speed_x : -0.009144000709056854, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 2274874, motor_x : 45.709815979003906, motor_y : 96.67340087890625}
SPEED_INFO {time_x : 2274878, time_y : 2274879, speed_x : -0.01727200113236904, speed_y : 0.030479999259114265, valid : 1}
MOTOR_SETPOINT {time : 2274879, motor_x : 45.882537841796875, motor_y : 96.6686019897461}
SPEED_INFO {time_x : 2274883, time_y : 2274884, speed_x : -0.010160000063478947, speed_y : 0.02133600041270256, valid : 1}
MOTOR_SETPOINT {time : 2274884, motor_x : 45.984134674072266, motor_y : 96.7552490234375}
SPEED_INFO {time_x : 2274888, time_y : 2274889, speed_x : -0.007111999671906233, speed_y : 0.027432002127170563, valid : 1}
MOTOR_SETPOINT {time : 2274889, motor_x : 46.05525588989258, motor_y : 96.78092956542969}
SPEED_INFO {time_x : 2274893, time_y : 2274894, speed_x : -0.008128000423312187, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 2274894, motor_x : 46.13653564453125, motor_y : 96.6948471069336}
SPEED_INFO {time_x : 2274898, time_y : 2274899, speed_x : -0.01727200113236904, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 2274899, motor_x : 46.30925750732422, motor_y : 96.59861755371094}
SPEED_INFO {time_x : 2274903, time_y : 2274904, speed_x : -0.01828800141811371, speed_y : 0.03251200169324875, valid : 1}
MOTOR_SETPOINT {time : 2274904, motor_x : 46.49213790893555, motor_y : 96.57349395751953}
SPEED_INFO {time_x : 2274908, time_y : 2274909, speed_x : -0.013207999989390373, speed_y : 0.02844799868762493, valid : 1}
MOTOR_SETPOINT {time : 2274909, motor_x : 46.62421798706055, motor_y : 96.5890121459961}
SPEED_INFO {time_x : 2274913, time_y : 2274914, speed_x : -0.0030479999259114265, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 2274914, motor_x : 46.65469741821289, motor_y : 96.53340911865234}
SPEED_INFO {time_x : 2274918, time_y : 2274919, speed_x : -0.007111999671906233, speed_y : 0.04571999981999397, valid : 1}
MOTOR_SETPOINT {time : 2274919, motor_x : 46.7258186340332, motor_y : 96.37621307373047}
SPEED_INFO {time_x : 2274923, time_y : 2274924, speed_x : -0.012191999703645706, speed_y : 0.044704001396894455, valid : 1}
MOTOR_SETPOINT {time : 2274924, motor_x : 46.84773635864258, motor_y : 96.22916412353516}
SPEED_INFO {time_x : 2274928, time_y : 2274929, speed_x : -0.015239999629557133, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 2274929, motor_x : 47.0001335144043, motor_y : 96.1329345703125}
SPEED_INFO {time_x : 2274933, time_y : 2274934, speed_x : -0.011176000349223614, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 2274934, motor_x : 47.11189651489258, motor_y : 96.09765625}
SPEED_INFO {time_x : 2274938, time_y : 2274939, speed_x : -0.007111999671906233, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 2274939, motor_x : 47.18301773071289, motor_y : 96.0623779296875}
SPEED_INFO {time_x : 2274943, time_y : 2274944, speed_x : -0.012191999703645706, speed_y : 0.041655998677015305, valid : 1}
MOTOR_SETPOINT {time : 2274944, motor_x : 47.30493927001953, motor_y : 95.9458236694336}
SPEED_INFO {time_x : 2274948, time_y : 2274949, speed_x : -0.016256000846624374, speed_y : 0.04775200039148331, valid : 1}
MOTOR_SETPOINT {time : 2274949, motor_x : 47.46749496459961, motor_y : 95.76830291748047}
SPEED_INFO {time_x : 2274953, time_y : 2274954, speed_x : -0.019303999841213226, speed_y : 0.04368800297379494, valid : 1}
MOTOR_SETPOINT {time : 2274954, motor_x : 47.6605339050293, motor_y : 95.63143157958984}
SPEED_INFO {time_x : 2274958, time_y : 2274959, speed_x : -0.014223999343812466, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 2274959, motor_x : 47.80276870727539, motor_y : 95.54534149169922}
SPEED_INFO {time_x : 2274963, time_y : 2274964, speed_x : -0.012191999703645706, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 2274964, motor_x : 47.9246940612793, motor_y : 95.51007080078125}
SPEED_INFO {time_x : 2274968, time_y : 2274969, speed_x : -0.015239999629557133, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 2274969, motor_x : 48.077091217041016, motor_y : 95.4544677734375}
SPEED_INFO {time_x : 2274973, time_y : 2274974, speed_x : -0.019303999841213226, speed_y : 0.03962400183081627, valid : 1}
MOTOR_SETPOINT {time : 2274974, motor_x : 48.2701301574707, motor_y : 95.35823822021484}
SPEED_INFO {time_x : 2274978, time_y : 2274979, speed_x : -0.01828800141811371, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 2274979, motor_x : 48.45301055908203, motor_y : 95.34327697753906}
SPEED_INFO {time_x : 2274983, time_y : 2274984, speed_x : -0.012191999703645706, speed_y : 0.0294639989733696, valid : 1}
MOTOR_SETPOINT {time : 2274984, motor_x : 48.57493209838867, motor_y : 95.34864044189453}
SPEED_INFO {time_x : 2274988, time_y : 2274989, speed_x : -0.010160000063478947, speed_y : 0.0294639989733696, valid : 1}
MOTOR_SETPOINT {time : 2274989, motor_x : 48.67652893066406, motor_y : 95.35399627685547}
SPEED_INFO {time_x : 2274993, time_y : 2274994, speed_x : -0.016256000846624374, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 2274994, motor_x : 48.839088439941406, motor_y : 95.28823852539062}
SPEED_INFO {time_x : 2274998, time_y : 2274999, speed_x : -0.01828800141811371, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 2274999, motor_x : 49.021968841552734, motor_y : 95.22248077392578}
SPEED_INFO {time_x : 2275003, time_y : 2275004, speed_x : -0.015239999629557133, speed_y : 0.030479999259114265, valid : 1}
MOTOR_SETPOINT {time : 2275004, motor_x : 49.17436981201172, motor_y : 95.21768188476562}
SPEED_INFO {time_x : 2275008, time_y : 2275009, speed_x : -0.0030479999259114265, speed_y : 0.02844799868762493, valid : 1}
MOTOR_SETPOINT {time : 2275009, motor_x : 49.20484924316406, motor_y : 95.23320007324219}
SPEED_INFO {time_x : 2275013, time_y : 2275014, speed_x : -0.0010160000529140234, speed_y : 0.027432002127170563, valid : 1}
MOTOR_SETPOINT {time : 2275014, motor_x : 49.21500778198242, motor_y : 95.25888061523438}
HEARTBEAT {mode : 1, time : 2275020}
SPEED_SETPOINT {setpoint_x : 0.0, setpoint_y : 0.029999999329447746}
RAW_SENSOR {time : 2275013, sensor_id : 0, delta_x : -316, delta_y : 1, squal : 94, lift : 0, product_id : 66, srom_id : 4}
RAW_SENSOR {time : 2275014, sensor_id : 1, delta_x : -68, delta_y : -27, squal : 55, lift : 0, product_id : 66, srom_id : 4}
MOTOR_SETPOINT {time : 2275014, motor_x : 49.21500778198242, motor_y : 95.25888061523438}
SPEED_INFO {time_x : 2275028, time_y : 2275029, speed_x : -0.002032000105828047, speed_y : 0.02404533326625824, valid : 1}
MOTOR_SETPOINT {time : 2275029, motor_x : 49.23533248901367, motor_y : 95.31842803955078}
SPEED_INFO {time_x : 2275033, time_y : 2275034, speed_x : -0.0010160000529140234, speed_y : 0.023367999121546745, valid : 1}
MOTOR_SETPOINT {time : 2275034, motor_x : 49.245487213134766, motor_y : 95.38475799560547}
SPEED_INFO {time_x : 2275038, time_y : 2275039, speed_x : -0.002032000105828047, speed_y : 0.027432002127170563, valid : 1}
MOTOR_SETPOINT {time : 2275039, motor_x : 49.265811920166016, motor_y : 95.41043090820312}
SPEED_INFO {time_x : 2275043, time_y : 2275044, speed_x : -0.009144000709056854, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 2275044, motor_x : 49.35724639892578, motor_y : 95.37515258789062}
SPEED_INFO {time_x : 2275048, time_y : 2275049, speed_x : -0.016256000846624374, speed_y : 0.04064000025391579, valid : 1}
MOTOR_SETPOINT {time : 2275049, motor_x : 49.519805908203125, motor_y : 95.26875305175781}
SPEED_INFO {time_x : 2275053, time_y : 2275054, speed_x : -0.023367999121546745, speed_y : 0.037591997534036636, valid : 1}
MOTOR_SETPOINT {time : 2275054, motor_x : 49.75348663330078, motor_y : 95.19283294677734}
SPEED_INFO {time_x : 2275058, time_y : 2275059, speed_x : -0.015239999629557133, speed_y : 0.03251200169324875, valid : 1}
MOTOR_SETPOINT {time : 2275059, motor_x : 49.905887603759766, motor_y : 95.16770935058594}
SPEED_INFO {time_x : 2275063, time_y : 2275064, speed_x : -0.008128000423312187, speed_y : 0.027432002127170563, valid : 1}
MOTOR_SETPOINT {time : 2275064, motor_x : 49.98716735839844, motor_y : 95.19338989257812}
SPEED_INFO {time_x : 2275068, time_y : 2275069, speed_x : -0.008128000423312187, speed_y : 0.02844799868762493, valid : 1}
MOTOR_SETPOINT {time : 2275069, motor_x : 50.06844711303711, motor_y : 95.20891571044922}
SPEED_INFO {time_x : 2275073, time_y : 2275074, speed_x : -0.012191999703645706, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 2275074, motor_x : 50.190372467041016, motor_y : 95.16346740722656}
SPEED_INFO {time_x : 2275078, time_y : 2275079, speed_x : -0.015239999629557133, speed_y : 0.030479999259114265, valid : 1}
MOTOR_SETPOINT {time : 2275079, motor_x : 50.342769622802734, motor_y : 95.1586685180664}
SPEED_INFO {time_x : 2275083, time_y : 2275084, speed_x : -0.009144000709056854, speed_y : 0.024383999407291412, valid : 1}
MOTOR_SETPOINT {time : 2275084, motor_x : 50.434207916259766, motor_y : 95.21483612060547}
SPEED_INFO {time_x : 2275088, time_y : 2275089, speed_x : -0.002032000105828047, speed_y : 0.024383999407291412, valid : 1}
MOTOR_SETPOINT {time : 2275089, motor_x : 50.45452880859375, motor_y : 95.27099609375}
SPEED_INFO {time_x : 2275093, time_y : 2275094, speed_x : -0.004064000211656094, speed_y : 0.024383999407291412, valid : 1}
MOTOR_SETPOINT {time : 2275094, motor_x : 50.49516677856445, motor_y : 95.32715606689453}
SPEED_INFO {time_x : 2275098, time_y : 2275099, speed_x : -0.011176000349223614, speed_y : 0.0294639989733696, valid : 1}
MOTOR_SETPOINT {time : 2275099, motor_x : 50.60692596435547, motor_y : 95.33251953125}
SPEED_INFO {time_x : 2275103, time_y : 2275104, speed_x : -0.01828800141811371, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 2275104, motor_x : 50.7898063659668, motor_y : 95.2972412109375}
SPEED_INFO {time_x : 2275108, time_y : 2275109, speed_x : -0.014223999343812466, speed_y : 0.030479999259114265, valid : 1}
MOTOR_SETPOINT {time : 2275109, motor_x : 50.93204879760742, motor_y : 95.29244232177734}
SPEED_INFO {time_x : 2275113, time_y : 2275114, speed_x : -0.009144000709056854, speed_y : 0.030479999259114265, valid : 1}
MOTOR_SETPOINT {time : 2275114, motor_x : 51.02348709106445, motor_y : 95.28764343261719}
SPEED_INFO {time_x : 2275118, time_y : 2275119, speed_x : -0.007111999671906233, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 2275119, motor_x : 51.094608306884766, motor_y : 95.2726821899414}
SPEED_INFO {time_x : 2275123, time_y : 2275124, speed_x : -0.012191999703645706, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 2275124, motor_x : 51.216529846191406, motor_y : 95.25772094726562}
SPEED_INFO {time_x : 2275128, time_y : 2275129, speed_x : -0.013207999989390373, speed_y : 0.027432002127170563, valid : 1}
MOTOR_SETPOINT {time : 2275129, motor_x : 51.34860610961914, motor_y : 95.28340148925781}
SPEED_INFO {time_x : 2275133, time_y : 2275134, speed_x : -0.009144000709056854, speed_y : 0.023367999121546745, valid : 1}
MOTOR_SETPOINT {time : 2275134, motor_x : 51.44004440307617, motor_y : 95.34972381591797}
SPEED_INFO {time_x : 2275138, time_y : 2275139, speed_x : -0.008128000423312187, speed_y : 0.02539999969303608, valid : 1}
MOTOR_SETPOINT {time : 2275139, motor_x : 51.521324157714844, motor_y : 95.39572143554688}
SPEED_INFO {time_x : 2275143, time_y : 2275144, speed_x : -0.010160000063478947, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 2275144, motor_x : 51.6229248046875, motor_y : 95.36044311523438}
SPEED_INFO {time_x : 2275148, time_y : 2275149, speed_x : -0.01727200113236904, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 2275149, motor_x : 51.79564666748047, motor_y : 95.27436065673828}
SPEED_INFO {time_x : 2275153, time_y : 2275154, speed_x : -0.019303999841213226, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 2275154, motor_x : 51.988685607910156, motor_y : 95.23908233642578}
SPEED_INFO {time_x : 2275158, time_y : 2275159, speed_x : -0.013207999989390373, speed_y : 0.0294639989733696, valid : 1}
MOTOR_SETPOINT {time : 2275159, motor_x : 52.12076187133789, motor_y : 95.24445343017578}
SPEED_INFO {time_x : 2275163, time_y : 2275164, speed_x : -0.009144000709056854, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 2275164, motor_x : 52.21220016479492, motor_y : 95.20916748046875}
SPEED_INFO {time_x : 2275168, time_y : 2275169, speed_x : -0.009144000709056854, speed_y : 0.03860799968242645, valid : 1}
MOTOR_SETPOINT {time : 2275169, motor_x : 52.30363845825195, motor_y : 95.12308502197266}
SPEED_INFO {time_x : 2275173, time_y : 2275174, speed_x : -0.016256000846624374, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 2275174, motor_x : 52.4661979675293, motor_y : 95.06748962402344}
SPEED_INFO {time_x : 2275178, time_y : 2275179, speed_x : -0.015239999629557133, speed_y : 0.03251200169324875, valid : 1}
MOTOR_SETPOINT {time : 2275179, motor_x : 52.61859893798828, motor_y : 95.04236602783203}
SPEED_INFO {time_x : 2275183, time_y : 2275184, speed_x : -0.012191999703645706, speed_y : 0.026415999978780746, valid : 1}
MOTOR_SETPOINT {time : 2275184, motor_x : 52.74052047729492, motor_y : 95.07821655273438}
SPEED_INFO {time_x : 2275188, time_y : 2275189, speed_x : -0.011176000349223614, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 2275189, motor_x : 52.85227584838867, motor_y : 95.06324768066406}
SPEED_INFO {time_x : 2275193, time_y : 2275194, speed_x : -0.011176000349223614, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 2275194, motor_x : 52.96403884887695, motor_y : 94.99748992919922}
SPEED_INFO {time_x : 2275198, time_y : 2275199, speed_x : -0.01727200113236904, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 2275199, motor_x : 53.13676071166992, motor_y : 94.9520492553711}
SPEED_INFO {time_x : 2275203, time_y : 2275204, speed_x : -0.015239999629557133, speed_y : 0.02844799868762493, valid : 1}
MOTOR_SETPOINT {time : 2275204, motor_x : 53.28915786743164, motor_y : 94.96756744384766}
SPEED_INFO {time_x : 2275208, time_y : 2275209, speed_x : -0.009144000709056854, speed_y : 0.020320000126957893, valid : 1}
MOTOR_SETPOINT {time : 2275209, motor_x : 53.38059997558594, motor_y : 95.06436920166016}
SPEED_INFO {time_x : 2275213, time_y : 2275214, speed_x : -0.005080000031739473, speed_y : 0.02539999969303608, valid : 1}
MOTOR_SETPOINT {time : 2275214, motor_x : 53.431400299072266, motor_y : 95.11035919189453}
HEARTBEAT {mode : 1, time : 2275220}
SPEED_SETPOINT {setpoint_x : 0.0, setpoint_y : 0.029999999329447746}
RAW_SENSOR {time : 2275213, sensor_id : 0, delta_x : -276, delta_y : 5, squal : 92, lift : 0, product_id : 66, srom_id : 4}
RAW_SENSOR {time : 2275214, sensor_id : 1, delta_x : -59, delta_y : -25, squal : 40, lift : 0, product_id : 66, srom_id : 4}
MOTOR_SETPOINT {time : 2275214, motor_x : 53.431400299072266, motor_y : 95.11035919189453}
SPEED_INFO {time_x : 2275228, time_y : 2275229, speed_x : -0.012530665844678879, speed_y : 0.029464000836014748, valid : 1}
MOTOR_SETPOINT {time : 2275229, motor_x : 53.556705474853516, motor_y : 95.11572265625}
SPEED_INFO {time_x : 2275233, time_y : 2275234, speed_x : -0.009144000709056854, speed_y : 0.019303999841213226, valid : 1}
MOTOR_SETPOINT {time : 2275234, motor_x : 53.64814758300781, motor_y : 95.2226791381836}
SPEED_INFO {time_x : 2275238, time_y : 2275239, speed_x : -0.005080000031739473, speed_y : 0.027432002127170563, valid : 1}
MOTOR_SETPOINT {time : 2275239, motor_x : 53.69894790649414, motor_y : 95.24836730957031}
SPEED_INFO {time_x : 2275243, time_y : 2275244, speed_x : -0.008128000423312187, speed_y : 0.03454400226473808, valid : 1}
MOTOR_SETPOINT {time : 2275244, motor_x : 53.78023147583008, motor_y : 95.20292663574219}
SPEED_INFO {time_x : 2275248, time_y : 2275249, speed_x : -0.013207999989390373, speed_y : 0.03149599954485893, valid : 1}
MOTOR_SETPOINT {time : 2275249, motor_x : 53.91231155395508, motor_y : 95.1879653930664}
SPEED_INFO {time_x : 2275253, time_y : 2275254, speed_x : -0.015239999629557133, speed_y : 0.0294639989733696, valid : 1}
MOTOR_SETPOINT {time : 2275254, motor_x : 54.06471252441406, motor_y : 95.19332122802734}
SPEED_INFO {time_x : 2275258, time_y : 2275259, speed_x : -0.011176000349223614, speed_y : 0.024383999407291412, valid : 1}
MOTOR_SETPOINT {time : 2275259, motor_x : 54.17647171020508, motor_y : 95.24948120117188}
SPEED_INFO {time_x : 2275263, time_y : 2275264, speed_x : -0.008128000423312187, speed_y : 0.0294639989733696, valid : 1}
MOTOR_SETPOINT {time : 2275264, motor_x : 54.257755279541016, motor_y : 95.25484466552734}
SPEED_INFO {time_x : 2275268, time_y : 2275269, speed_x : -0.013207999989390373, speed_y : 0.03657600283622742, valid : 1}
MOTOR_SETPOINT {time : 2275269, motor_x : 54.389835357666016, motor_y : 95.18907928466797}
SPEED_INFO {time_x : 2275273, time_y : 2275274, speed_x : -0.01727200113236904, speed_y : 0.0355600006878376, valid : 1}
MOTOR_SETPOINT {time : 2275274, motor_x : 54.562557220458984, motor_y : 95.13348388671875}
SPEED_INFO {time_x : 2275278, time_y : 2275279, speed_x : -0.019303999841213226, speed_y : 0.03352800011634827, valid : 1}
MOTOR_SETPOINT {time : 2275279, motor_x : 54.755592346191406, motor_y : 95.09820556640625}
